Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
01;Østfold;0101;Halden;0007;Prestebakke;LIBS;Liberalistene;0,2584;607;0;1;1;;;
01;Østfold;0101;Halden;0007;Prestebakke;PP;Pensjonistpartiet;0;607;0;0;0;;;
01;Østfold;0101;Halden;0007;Prestebakke;BLANKE;Blanke;1,03359;607;0;4;4;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;A;Arbeiderpartiet;32,19906;81;1514;0;1514;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;SV;Sosialistisk Venstreparti;5,50829;81;259;0;259;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;RØDT;Rødt;4,7852;81;225;0;225;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;SP;Senterpartiet;3,63675;81;171;0;171;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;KRF;Kristelig Folkeparti;2,25436;81;106;0;106;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;MDG;Miljøpartiet De Grønne;4,40238;81;207;0;207;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;V;Venstre;3,01999;81;142;0;142;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;H;Høyre;25,22331;81;1186;0;1186;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;FRP;Fremskrittspartiet;16,69502;81;785;0;785;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;ALLI;Alliansen;0,14887;81;7;0;7;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;DEMN;Demokratene i Norge;0,21268;81;10;0;10;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;HELSE;Helsepartiet;0,55296;81;26;0;26;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;KRISTNE;Partiet De Kristne;0,10634;81;5;0;5;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;KYST;Kystpartiet;0,02127;81;1;0;1;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;LIBS;Liberalistene;0,12761;81;6;0;6;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;PP;Pensjonistpartiet;1,10591;81;52;0;52;;;
01;Østfold;0104;Moss;0000;Uoppgitt krets;BLANKE;Blanke;0,76563;81;36;0;36;;;
01;Østfold;0104;Moss;0001;Sentrum;A;Arbeiderpartiet;34,57544;3084;0;566;566;;;
01;Østfold;0104;Moss;0001;Sentrum;SV;Sosialistisk Venstreparti;6,53635;3084;0;107;107;;;
01;Østfold;0104;Moss;0001;Sentrum;RØDT;Rødt;8,12462;3084;0;133;133;;;
01;Østfold;0104;Moss;0001;Sentrum;SP;Senterpartiet;2,26023;3084;0;37;37;;;
01;Østfold;0104;Moss;0001;Sentrum;KRF;Kristelig Folkeparti;1,64936;3084;0;27;27;;;
01;Østfold;0104;Moss;0001;Sentrum;MDG;Miljøpartiet De Grønne;4,52046;3084;0;74;74;;;
01;Østfold;0104;Moss;0001;Sentrum;V;Venstre;3,66524;3084;0;60;60;;;
01;Østfold;0104;Moss;0001;Sentrum;H;Høyre;22,66341;3084;0;371;371;;;
01;Østfold;0104;Moss;0001;Sentrum;FRP;Fremskrittspartiet;13,56139;3084;0;222;222;;;
01;Østfold;0104;Moss;0001;Sentrum;ALLI;Alliansen;0,06109;3084;0;1;1;;;
01;Østfold;0104;Moss;0001;Sentrum;DEMN;Demokratene i Norge;0,18326;3084;0;3;3;;;
01;Østfold;0104;Moss;0001;Sentrum;HELSE;Helsepartiet;0,36652;3084;0;6;6;;;
01;Østfold;0104;Moss;0001;Sentrum;KRISTNE;Partiet De Kristne;0,06109;3084;0;1;1;;;
01;Østfold;0104;Moss;0001;Sentrum;KYST;Kystpartiet;0,12217;3084;0;2;2;;;
01;Østfold;0104;Moss;0001;Sentrum;LIBS;Liberalistene;0,42761;3084;0;7;7;;;
01;Østfold;0104;Moss;0001;Sentrum;PP;Pensjonistpartiet;1,22175;3084;0;20;20;;;
01;Østfold;0104;Moss;0001;Sentrum;BLANKE;Blanke;0,73305;3084;0;12;12;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;A;Arbeiderpartiet;31,25926;3960;0;633;633;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;SV;Sosialistisk Venstreparti;6,96296;3960;0;141;141;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;RØDT;Rødt;4,88889;3960;0;99;99;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;SP;Senterpartiet;2,66667;3960;0;54;54;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;KRF;Kristelig Folkeparti;3,45679;3960;0;70;70;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;MDG;Miljøpartiet De Grønne;5,08642;3960;0;103;103;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;V;Venstre;5,1358;3960;0;104;104;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;H;Høyre;27,55556;3960;0;558;558;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;FRP;Fremskrittspartiet;11,40741;3960;0;231;231;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;ALLI;Alliansen;0,04938;3960;0;1;1;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;DEMN;Demokratene i Norge;0;3960;0;0;0;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;HELSE;Helsepartiet;0,54321;3960;0;11;11;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;KRISTNE;Partiet De Kristne;0,04938;3960;0;1;1;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;KYST;Kystpartiet;0;3960;0;0;0;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;LIBS;Liberalistene;0,34568;3960;0;7;7;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;PP;Pensjonistpartiet;0,59259;3960;0;12;12;;;
01;Østfold;0104;Moss;0002;Jeløy Nord;BLANKE;Blanke;1,1358;3960;0;23;23;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;A;Arbeiderpartiet;29,18482;2741;0;469;469;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;SV;Sosialistisk Venstreparti;5,41381;2741;0;87;87;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;RØDT;Rødt;4,60485;2741;0;74;74;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;SP;Senterpartiet;3,29807;2741;0;53;53;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;KRF;Kristelig Folkeparti;4,23149;2741;0;68;68;;;
01;Østfold;0104;Moss;0003;Jeløy Syd;MDG;Miljøpartiet De Grønne;3,92035;2741;0;63;63;;;
